int	string	string	string	string
313	GM - GMTickPage	ujw583yp7h8s12-n13_ket7-1	list	addItem 1 100
314	GM - GMTickPage	ujw583yp7h8s12-n13_ket7-2	list	addItem 1 100
315	GM - GMTickPage	ujw583yp7h8s12-n16_ket7	refreshButton	刷新
316	GM - GMTickPage	ujw583yp7h8s12-n19_7h8s	clearButton	清理
317	Common - SkillEffectUI	txcuvopdi2p1ap-n16_dphp	title	Suction gold
318	GM - GMTickPage	ujw583yp7h8s12-n21_7h8s	sortCostTimeToalButton	总耗时
319	GM - GMTickPage	ujw583yp7h8s12-n23_7h8s	sorteEvaluateButton	平均耗时
320	GM - GMTickPage	ujw583yp7h8s12-n24_7h8s	sorteCallNumButton	调用次数
321	GM - GMTickPage	ujw583yp7h8s12-n25_7h8s	sorteCostTimeButton	单次耗时
322	GM - GMTimeLoopItem	ujw583yp7h8s11-n3_x6ho	title	Item
323	GM - GMTimeLoopPage	ujw583yp7h8s10-n13_ket7-0	list	addItem 1 100
324	GM - GMTimeLoopPage	ujw583yp7h8s10-n13_ket7-1	list	addItem 1 100
325	GM - GMTimeLoopPage	ujw583yp7h8s10-n13_ket7-2	list	addItem 1 100
326	GM - GMTimeLoopPage	ujw583yp7h8s10-n16_ket7	refreshButton	刷新
327	GM - GMTimeLoopPage	ujw583yp7h8s10-n19_7h8s	clearButton	清理
328	Common - ButtonBlueBig	txcuvopdx9zq4n-n2_x9zq	text	text
329	GM - GMTimeLoopPage	ujw583yp7h8s10-n21_7h8s	sortCostTimeToalButton	总耗时
330	GM - GMTimeLoopPage	ujw583yp7h8s10-n23_7h8s	sorteEvaluateButton	平均耗时
331	GM - GMTimeLoopPage	ujw583yp7h8s10-n24_7h8s	sorteCallNumButton	调用次数
332	GM - GMTimeLoopPage	ujw583yp7h8s10-n25_7h8s	sorteCostTimeButton	单次耗时
333	GM - NumberInput	ujw583ypfv0tf-n7_c3i0	downButton	◁
334	GM - NumberInput	ujw583ypfv0tf-n8_c3i0	upButton	▷
335	Fx - SkillEffectUI7777	9l36y1kiraagls-n15_dphp	desc	Maximum gold accumulation
336	Fx - SkillEffectUI7777	9l36y1kiraagls-n16_dphp	title	Suction gold
337	GM - NumberInput	ujw583ypfv0tf-n10_c3i0-prompt	title	输入过滤名称或者ID,用逗号分隔
338	GM - TextArea	ujw583ypket7m-n7_nb4e-prompt	title	输入命令，可以输入多个命令，每行一个！
339	GM - TextInput	ujw583ypfv0tb-n7_nb4e-prompt	title	输入过滤名称或者ID,用逗号或空格分隔。id:将查找ID， type:将查找类型
340	GM - TextInputCenter	ujw583ypfv0tg-n7_nb4e-prompt	title	输入过滤名称或者ID,用逗号分隔
341	GM - TreeItem	ujw583ypx6hot-n3_x6ho	title	Item
342	GM - TreeItemOpenCheckbox	ujw583ypx6how-n10_x6ho	open	▼
343	GoldExchange - GoldExchangePanel	4kwtb00phqf41-n11_hqf4	remain	剩余可兑换次数：0
344	Guide - GuideDialogMsgPanel	toebkrsr9wvb1o-n9_hz3m	title	Everybody
345	Guide - GuideLeftDialog	toebkrsrgn0t1b-n2_gn0t	name	Timmy Dempsey
346	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n75_fcz7	name	艺人简介1
347	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n83_fcz7	n83	Click anywhere to continue
348	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n8_kk9x	name	地产大亨与人鱼3
349	Guide - GuideRightDialog	toebkrsrgn0t1c-n2_gn0t	name	Timmy Dempsey
350	Guide - GuideTalkItem	toebkrsr9q7z1j-n19_r1go	testlabel	Everybody
351	Guide - GuideTaskItem	toebkrsrhz3m16-n17_hz3m	title	Unlock 40 copies(20/40)
352	Guide - GuideTaskRecordUI	toebkrsrhz3m15-n5_hz3m	title	回顾
353	Guide - GuideTaskUI	toebkrsrhz3mz-n5_hz3m	title	Shooting
354	Guide - GuideTaskUI	toebkrsrhz3mz-n14_hz3m	desc	i make my first movie and it was a memorai make my first movie and it was a memora
355	Guide - RecordBtn	toebkrsr7vaw1k-n1_z7vk	title	回顾
356	Guide - Text	toebkrsrfcz71r-n0_k1jx	title	龙，是不死的。|n|因为龙从不离开水。|n|水就像直觉，没有形状，难以把握，|n|但顺应它，它就有改变世界的力量！|n|我相信直觉，它是每个人都拥有的超级力量，|n|它告诉你，不要遵循规则，而是创造规则，|n|不仅思考，还要感受。|n|这是我改变一切的秘密！|n|这是传奇怎么炼成的原因！|n|跟随你的直觉，它是最真实的路线。|n|这条路不止于成功，而要超越成功！|n|你是否有胆量，追随你的胆识？|n|你是否有勇气，展现自己的真实？|n|让心如水，朋友，|n|也许有一天，你
357	Guide - WarNewspaperHeadlines	toebkrsr7vaw1l-n2_pvrg	title	
358	Guide - WarNewspaperHeadlines	toebkrsr7vaw1l-n14_vysd	title2	
359	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n9_kk9x	time	143分钟
360	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n3_or4b	okBtn	Claim
361	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n4_or4b	titleName	adfeg
362	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n7_tnm8	nextTip	adfeg
363	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n3_or4b	okBtn	Claim
364	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n4_or4b	titleName	adfeg
365	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n7_tnm8	nextTip	adfeg
366	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n63_l814	time	129 minutes
367	Login - AccountComboBoxItem	7znsj5i6dl322b-n0_mw5e	title	
368	Login - accountInput	7znsj5i6cpc91k-n20_eikn-prompt	txt_account	User Name
369	Login - Agreement	7znsj5i6cpc91p-n45_r8v7	text	协议
370	Login - btn_accoutsec	7znsj5i6eikno-n5_eikn	n5	Account Security
371	Login - btn_forgot	7znsj5i6eiknn-n5_eikn	Title	Forgot Password
372	Login - btn_guest	7znsj5i6eiknk-n5_dyfe	n5	游客登录
373	Login - btn_guestlogin	7znsj5i68zgr1i-n5_dyfe	n5	登陆
374	Login - btn_linkaccount	7znsj5i68zgr1j-n5_dyfe	n5	游客转正
375	Login - btn_login	7znsj5i6eikni-n5_dyfe	n5	登陆
376	Login - btn_next	7znsj5i6cpc91y-n1_cpc9	title	下一步
377	Login - btn_onRegister	7znsj5i68zgr1e-n5_dyfe	n5	注册
378	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n10_kk9x	n10	媒体评价
379	Login - btn_register	7znsj5i6eiknj-n5_dyfe	n5	注册
380	Login - btn_userAgreement	7znsj5i68zgr1f-n5_k88i	title	Register means agreement with [color=#A64F1B]User Agreement[/color]
381	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-0	sex	男
382	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-1	sex	女
383	Login - CreatRole	7znsj5i6cpc91r-n4_cpc9	title_sex	选择角色
384	Login - CreatRole	7znsj5i6cpc91r-n17_w5tk-tips	nameInput	输入你的名称
385	Login - CreatRole	7znsj5i6cpc91r-n8_cpc9	btn_next	下一步
386	Login - CreatRole	7znsj5i6cpc91r-n18_w5tk	sexTip	选择性别
387	Login - InitialActor	7znsj5i6oh1c2z-n6_oh1c	btn_next	下一步
388	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n11_kk9x	n11	观众口碑
389	Login - InitialActor	7znsj5i6oh1c2z-n9_dk94	des	选择你的初始演员
390	Login - LoginGuest	7znsj5i6w5tk27-n58_w5tk	n58	Dear friends, visitor mode will not guarantee data security! Delete the game repalce the equipmentand so on May clear the game data.|n|For the safety of your valuable account, we suggest you [color=#FF0000]LINK ACCOUNT[/color] to play the game.
391	Login - nameInput	7znsj5i6w5tk26-n20_eikn-prompt	txt_account	User Name
392	Login - passwordInput	7znsj5i6cpc91l-n21_eikn-prompt	txt_password	Password
393	Login - PopupMenu	7znsj5i6l8d850-n2-0	list	货币
394	Login - PopupMenu_item	7znsj5i6l8d851-n3	title	
395	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n92_cvs8	filmtype2	Fantasy/Motion
396	Login - TestStatics	7znsj5i6j20d5e-n60_ht8h	test_Registation	注册
397	Login - TestStatics	7znsj5i6j20d5e-n61_ht8h	test_Login	登录
398	Login - TestStatics	7znsj5i6j20d5e-n62_ht8h	test_Level	升级
399	Login - TestStatics	7znsj5i6j20d5e-n63_ht8h	test_Guide	完成引导
400	Login - TestStatics	7znsj5i6j20d5e-n64_ht8h	test_Purchase	充值10
401	Login - Version	7znsj5i6cpc91q-n43_8zgr	txt_resVer	ResVersion:11293239.12312.123
402	Login - Version	7znsj5i6cpc91q-n44_8zgr	txt_gamever	GameVersion:1.0.18
403	MainUI - cooperationForMainUI	7ecreso0g8fc29-n2_g8fc	iconBtn1	Mission
404	MainUI - cooperationForMainUI	7ecreso0g8fc29-n10_g8fc	iconBtn2	Order
405	MainUI - cooperationForMainUI	7ecreso0g8fc29-n11_g8fc	iconBtn3	Dollar
406	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n99_cvs8	filmType	Crazy
407	MainUI - cooperationForMainUI	7ecreso0g8fc29-n12_g8fc	iconBtn4	Coins
408	MainUI - GuideFinishItem	7ecreso0gn0tx56-n4_gn0t	title	领取任务奖励
409	MainUI - GuideMainDialog	7ecreso0gn0tx53-n7_hz3m	title	
410	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n18_t6vt	roleGetReward	
411	MainUI - iconBtn	7ecreso0g8fc2a-n7_g8fc	title	Awards
412	MainUI - MenuBButton	7ecreso0rbh3x4a-n4_npx5	title	Run
413	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n18_kk9x	story	本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：本剧参与演员：
414	MainUI - MenuBMainButton	7ecreso0ua2b2q-n4_npx5	title	Film
415	MainUI - MenuRButton	7ecreso0ua2b2w-n4_npx5	title	Setting
416	MainUI - MenuSubButton	7ecreso0m6h3x4g-n4_npx5	title	Setting
417	MainUI - SubmenuManager	7ecreso0x9zqx4s-n53_m6h3	btn_1	院线
418	MainUI - SubmenuManager	7ecreso0x9zqx4s-n54_m6h3	btn_2	剧本
419	MainUI - SubmenuManager	7ecreso0x9zqx4s-n55_m6h3	btn_3	编剧
420	MainUI - SubmenuManager	7ecreso0x9zqx4s-n56_m6h3	btn_4	艺人名录
421	Common - TextInput	txcuvopdenjffm-n1	title	输入评论
422	MainUI - SubmenuManager	7ecreso0x9zqx4s-n57_m6h3	btn_5	宝物
423	MainUI - SubmenuRun	7ecreso0x9zqx4t-n53_m6h3	btn_1	订单
424	MainUI - SubmenuRun	7ecreso0x9zqx4t-n54_m6h3	btn_2	生产
425	MainUI - SubmenuRun	7ecreso0x9zqx4t-n55_m6h3	btn_3	公务
426	Common - YellowBtn	txcuvopdnsfy25-n6_k1jx	title	升级
427	MainUI - SubmenuRun	7ecreso0x9zqx4t-n56_m6h3	btn_4	探班
428	MainUI - SubmenuRun	7ecreso0x9zqx4t-n57_m6h3	btn_5	会议
429	MainUI - SubmenuRun	7ecreso0x9zqx4t-n59_m6h3	btn_5	股票
430	GM - TreeItemOpenCheckbox	ujw583ypx6how-n9_x6ho	close	▶
431	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n53_m6h3	btn_1	集团
432	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n54_m6h3	btn_2	领袖
433	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n55_m6h3	btn_3	合作
434	MainUI - TaskDialogMsgPanel	7ecreso0olpux5f-n16_olpu	title	Everybody
435	MainUI - TimeMenuButton	7ecreso0m6h3x4j-n11_m6h3	title	Awards
436	MainUI - TimeMenuGoalButton	7ecreso0uayyx5p-n11_m6h3	title	AwardAward
437	MainUI - TimeMenuGoalButton	7ecreso0uayyx5p-n15_uayy	goal	Awards
438	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n20_kk9x	n20	本剧参与演员：
439	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n30_8zgr	vip	Vip 1
440	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n27_8zgr	level	Lv.999
441	MainUI - TopMoneyItem	7ecreso0rbh3x48-n53_8zgr	title	9,999,9w
442	MainUI - TopMoneyMainBar	7ecreso0f2qvx3s-n64_rbh3	gold	9,999,9w
443	MainUI - TopMoneyMainBar	7ecreso0f2qvx3s-n52_8zgr	diamond	9,999,9w
444	MainUI - TopServer	7ecreso0rbh3x47-n28_rbh3	serverName	David
445	MainUI - TopServer	7ecreso0rbh3x47-n30_rbh3	serverRank	No.105
446	MainUI - TopStreet	7ecreso0rbh3x46-n21_rbh3	streetId	Rank.44
447	Common - ButtonPurpleBig	txcuvopdx9zq4m-n2_x9zq	text	text
448	MainUI - TopStreet	7ecreso0rbh3x46-n22_rbh3	roleName	Season
449	MainUI - TopStreet	7ecreso0rbh3x46-n24_rbh3	streetRank	No.105
450	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n8_h5zr	title	粉丝想见
451	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n9_h5zr	name	粉丝想见
452	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n11_h5zr	checklabel	自动接待
453	Manage - BusinessLoadingPanel	y3jchkngtpm80-n146_jzhf	title	读取新公务...
454	Manage - BusinessMsgPanel	y3jchkngtpm81-n161_tpm8	company	公司名
455	Manage - BusinessMsgPanel	y3jchkngtpm81-n162_tpm8	content	
456	Manage - BusinessMsgPanel	y3jchkngtpm81-n164_tpm8	get	获得：
457	Common - CommonItem_70	txcuvopdfx2gt23m-n9_tpm8	title	[color=#e3b121]145145[/color]/145
458	Manage - BusinessUI	y3jchkngtpm82-n151_tpm8	name	Abdom
459	Manage - BusinessUI	y3jchkngtpm82-n152_tpm8	title	Abdom
460	Manage - BusinessUI	y3jchkngtpm82-n132_jzhf	remain	待批阅待批阅待批阅
461	Manage - BusinessUI	y3jchkngtpm82-n136_jzhf	tip	需要比赛等级达到[街区5档]
462	Manage - BusinessUI	y3jchkngtpm82-n135_jzhf	auto	自动批阅
463	MainUI - MainMenuBar	7ecreso0npx5x3n-n4_ua2b	btn_manager	Manage
464	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n106_lq44	title	满足粉丝会的需求会让他们更加沉迷
465	MainUI - MainMenuBar	7ecreso0npx5x3n-n5_ua2b	btn_artist	Artist
466	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n107_lq44	orderLabel	订单需求：
467	MainUI - MainMenuBar	7ecreso0npx5x3n-n7_ua2b	btn_market	Market
468	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n122_tpm8	completeLabel	完成报酬：
469	Manage - ManagerOrderUI	y3jchkngtpm8u-n117_lq44	noneOrder	暂无更多订单
470	MainUI - MainMenuBar	7ecreso0npx5x3n-n8_ua2b	btn_social	Social
471	Manage - ManagerOrderUI	y3jchkngtpm8u-n118_lq44	newOrderWay	拍电影、市场宣传，都可能获得新订单
472	MainUI - MainMenuBar	7ecreso0npx5x3n-n9_ua2b	btn_depot	Depot
473	Manage - ManagerOrderUI	y3jchkngtpm8u-n70_lq44	sortOrder	排队订单
474	Manage - ManagerOrderUI	y3jchkngtpm8u-n143_q3xd	cooperator	Cooperator
475	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n23_kk9x	n23	获得的奖项
476	Manage - ManagerOrderUI	y3jchkngtpm8u-n144_q3xd	cooperatorName	Cooperator
477	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n12_jzhf	tip	不太满意需要加价
478	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n32_w1sr	title	In a Meeting
479	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n39_msb4	remainTimesTitle	剩余次数
480	MainUI - RightTopMenuBar	7ecreso0hltlx4b-n13_ua2b	setting	Play
481	Manage - MeetingGamePanel	y3jchkngtpm821-n40_w1sr	title	In a Meeting
482	Manage - MeetingGamePanel	y3jchkngtpm821-n25_jzhf	other	谈判代表
483	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n32_kk9x	n32	点击任意位置关闭
484	Manage - MeetingResultPanel	y3jchkngtpm823-n32_w1sr	title	In a Meeting
485	Manage - MeetingResultPanel	y3jchkngtpm823-n24_w1sr	paytitle	Get paid
486	Manage - MettingStartPanel	y3jchkngtpm826-n7_jzhf	next	待接待粉丝：3/3
487	Manage - VisitUI	y3jchkngtpm83-n5_h5zr	nextFans	待接待粉丝：
488	Market - ActorPropert	p7g5z54adm31dv-n3_hz8v	title	Name
489	Market - BtnCity	p7g5z54adm31f1-n7_v8at	title	32.北京
490	Market - BtnCity	p7g5z54adm31f1-n24_cp1c	n24	总部
491	Market - BtnCityPoint	p7g5z54adm31b7-n8_v8at	n8	(success)
492	Market - BtnCityPoint	p7g5z54adm31b7-n12_qz6z	title	
493	Market - btnRoadShow	p7g5z54adm319x-n45_hxi2	n45	路演
494	Market - btnRoadShow	p7g5z54adm319x-n57_hxi2	n57	（成功）
495	Market - btnRoadShow	p7g5z54adm319x-n69_j6cs	labCost	100万
496	Market - ButtonPublicityCost	p7g5z54ahjkwfp-n2_x9zq	title	PUBLICITY
497	Market - CountryItem	p7g5z54adm31fc-n10_l30c	txtName	1. China
498	Market - CountryItem	p7g5z54adm31fc-n19_dm31	txtProgress	Covered city: 30/40
499	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n15_olpu	dialog	
500	Market - MarketCityInfoPanel	p7g5z54adm319m-n43_hz8v	cityName	30. Kunming
501	Market - MarketCityInfoPanel	p7g5z54adm319m-n117_cp1c	n117	总部
502	Market - MarketCityInfoPanel	p7g5z54adm319m-n97_dm31	n97	市场收益
503	Market - MarketCityInfoPanel	p7g5z54adm319m-n75_bjuq-0	listAssetSpeed	9,999.9w/hr
504	Market - MarketCityInfoPanel	p7g5z54adm319m-n75_bjuq-1	listAssetSpeed	9,999.9w/hr
505	Common - ButtonPurpleSmall	txcuvopdx9zq4l-n2_x9zq	text	text
506	Market - MarketCityInfoPanel	p7g5z54adm319m-n108_g8nc	marquee	虽然好电影有时不卖座，但电影质量越高，市场欢迎时票房爆的越高
507	Market - MarketCityInfoPanel	p7g5z54adm319m-n28_v8at	n28	形象大使
508	Market - MarketCityInfoPanel	p7g5z54adm319m-n98_dm31	n98	(不同的形象代言人有不同的要求哦)
509	Market - MarketCityInfoPanel	p7g5z54adm319m-n133_o7sj	n133	Item drops:
510	Market - MarketCityInfoPanel	p7g5z54adm319m-n68_hz8v	btnGet	收取
511	Market - MarketCityInfoPanel	p7g5z54adm319m-n74_bjuq-0	listAsset	9,999.9w/9,999.9w
512	Market - MarketCityInfoPanel	p7g5z54adm319m-n74_bjuq-1	listAsset	9,999.9w/9,999.9w
513	Market - MarketCountryListPanel	p7g5z54adm319s-n13_l30c	btnShow	查看
514	Market - MarketMainPanel	p7g5z54adm319t-n52_l30c	txtCountry	24. Australia 30/40
515	Market - MarketOccupyPanel	p7g5z54adm319u-n42_hxi2	cityName	24. Kunming market share
516	Market - MarketOccupyPanel	p7g5z54adm319u-n59_hxi2	btnZhanling	占领
517	MainUI - WarExpect	7ecreso0qz7hx4r-n8_zqet	tip1	小荷初露
518	MainUI - WarExpect	7ecreso0qz7hx4r-n9_zqet	tip2	关注度
519	Market - MarketOccupyPanel	p7g5z54adm319u-n71_qz6z	labAniCost	100万
520	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31-tips	n80	flag_star_panel2
521	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n11_b1h0	filmName	Youmo Xingzhe
522	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n16_mdgc	dayLeft	999days left
523	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31	n80	
524	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n12_b1h0	total	5,354.5K
525	Market - MarketOccupyPanel	p7g5z54adm319u-n79_dm31	n79	Reward:
526	Market - MarketPublicityPanel	p7g5z54adm319z-n34_bjuq	name	31-2 Outdoor Concert
527	Market - MarketPublicityPanel	p7g5z54adm319z-n104_xl2j	n104	Spokesperson requirements:
528	Market - MarketPublicityPanel	p7g5z54adm319z-n39_bjuq	actorDemand	Performance:
529	Market - MarketPublicityPanel	p7g5z54adm319z-n105_xl2j	n105	Local market demand:
530	Market - MarketPublicityPanel	p7g5z54adm319z-n36_bjuq	demand	According to the survey|n|According to the survey|n|According to the survey
531	Market - MarketPublicityPanel	p7g5z54adm319z-n103_xl2j	n103	宣传进度
532	Market - MarketPublicityPanel	p7g5z54adm319z-n94_h3nq	btnPublicity	PUBLICITY
533	Common - ButtonYellowBig	txcuvopdx9zq4r-n2_x9zq	text	login
534	Market - MarketPublicityPanel	p7g5z54adm319z-n66_hxi2	auto	自动宣传
535	Market - MarketPublicityPanel	p7g5z54adm319z-n67_hxi2	tip	You need a permanent secretary
536	Market - MarketRoadShowPanel	p7g5z54adm31a6-n2_l0d4	btnSkip	Skip
537	Market - MarketRoadShowPanel	p7g5z54adm31a6-n50_xl2j	n50	The required heat:
538	Market - MarketSelectActorItem	p7g5z54adm31ed-n111_qz6z	title	亚伯拉罕
539	Market - MarketSelectActorItem	p7g5z54adm31ed-n109_xl2j	labDemand1	场面
540	Market - MarketSelectActorItem	p7g5z54adm31ed-n110_xl2j	labDemand2	场面
541	Market - MarketSelectActorItem	p7g5z54adm31ed-n146_e65f	n146	Assigned
542	Market - MarketSelectActorItem	p7g5z54adm31ed-n144_e65f	btnPromotion	PROMOTO
543	Market - MarketSelectActorPanel	p7g5z54adm31af-n84_dm31	title	Select Actor
544	Market - MarketSelectActorPanel	p7g5z54adm31af-n88_e65f	txtTip	Select the actor to promoto in 16-8 xinxiangfang:
545	Market - MarketSelectActorPanel	p7g5z54adm31af-n75_qz6z	txtTip2	Image No.1 ambassador requirements:|n|Nationality:CN
546	Mission - MissionItem	33rn3ccxj3a35-n14_j3a3	name	name
547	Mission - MissionItem	33rn3ccxj3a35-n15_j3a3	stateText	完成度: {value=100}
548	Mission - MissionItem	33rn3ccxj3a35-n32_gnyv	state	{value=10000000}
549	Mission - MissionItem	33rn3ccxj3a35-n24_x9zq	buttonGet	GET
550	Mission - MissionItem	33rn3ccxj3a35-n16_j3a3	buttonGo	前往
551	Common - ButtonYellowSmall	txcuvopdx9zq4j-n2_x9zq	text	login
552	Mission - MissionMainPanel	33rn3ccxj3a30-n5_11ftt	title	今天的日程安排
553	Mission - MissionMainPanel	33rn3ccxj3a30-n43_7wlg	tipMsg	zzz
554	Notice - PublicNoticePanel	jh3pqd7de77b0-n5_l814	n5	今日不再提示该公告
555	Notice - PublicNoticePanel	jh3pqd7de77b0-n21_e77b	n21	Announcement
556	OpenAnima - Anima1_2	oyge7e0tbochp-n11_lb82	dialog	xiexie
557	OpenAnima - Anima2_3	oyge7e0tboch20-n2_n1j3	label1	I have faith in your new vision,
558	OpenAnima - Anima2_3	oyge7e0tboch20-n3_n1j3	label2	I hope this helps!
559	OpenAnima - Anima2_3	oyge7e0tboch20-n6_boch	label3	——你的朋友
560	OpenAnima - Anima3_1	oyge7e0ts7oa2s-n16_kyri	dialog2	我决定把精力从演艺事业转移到我的其他兴趣上去。
561	MainUI - WarTipTopUI	7ecreso0sucvx5j-n8_h5zr	title	
562	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n1_lb82	dialog1	What
563	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n2_lb82	dialog2	Really?
564	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n3_lb82	dialog3	OMG!
565	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n4_7cgi	dialog4	Why??
566	OpenAnima - Anima4_1	oyge7e0tboch2c-n3_p1i8	dialog1	Assistant: I didn't think you would make the annoucement|n| AT the Oskars!
567	OpenAnima - Anima4_1	oyge7e0tboch2c-n4_p1i8	dialog2	I didn't either but it felt right. Everything is setup, right?
568	OpenAnima - Anima4_1	oyge7e0tboch2c-n5_p1i8	dialog3	Assistant: Yup! Just waiting on you.
569	OpenAnima - Anima4_1	oyge7e0tboch2c-n6_p1i8	dialog4	I'm ready. Let's start making some movies!
570	Common - SystemAddFansMessage	txcuvopdfbam2m-n6_fbam	tip	公司还需要10万个粉丝即可升级
571	OpenAnima - CrossAnima1	oyge7e0tboch1c-n13_lb82	dialog	A week ago…
572	OpenAnima - CrossAnima2	oyge7e0tboch2a-n19_p1i8	dialog	Present day…
573	OpenAnima - CrossAnima3	oyge7e0tboch2n-n2_lb82	dialog	The next day…
574	OpenAnima - TalkBox	oyge7e0tbochl-n5_l0d4	title	What??
575	OpenAnima - TalkBox2	oyge7e0tboch2q-n5_l0d4	title	What??What??What??What??What??What??What??What??
576	Oscar - AwardsInfoItem.ts	spuqgpclyyljt-n4_rjg3	title	火星人奖|n|《涛戈尔》|n|<涛夫人>
577	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n18_oja2	title	今天
578	Oscar - OscarRewardItem	spuqgpclyyljr-n11_rjg3	title	Romeo and Juliet [color=#e3b121](1208w)[/color]
579	Oscar - OscarRewardItem	spuqgpclyyljr-n19_rjg3	btnReward	领取
580	Oscar - OscarRewardPanel	spuqgpclyylj1-n5_rjg3	btnConfirm	继续
581	Oscar - OscarRewardPanel	spuqgpclyylj1-n6_rjg3	title	今天比赛奖励
582	Oscar - OscarShowFrontView	spuqgpclenjfz-n73_enjf	name	
583	Oscar - OscarShowFrontView	spuqgpclenjfz-n71_enjf	btnCongra	点赞
584	Oscar - OscarShowFrontView	spuqgpclenjfz-n74_enjf	btnReward	领取
585	Oscar - OscarShowPanel	spuqgpclyylj2-n65_enjf	btnSend	发弹幕
586	Oscar - OscarShowPanel	spuqgpclyylj2-n49_rjg3	btnClose	退出
587	Oscar - OscarShowPanel	spuqgpclyylj2-n70_980p	txtTime	Block 2 file on June 20
588	Oscar - OscarShowPanel	spuqgpclyylj2-n69_jlco	title	颁奖礼到此结束
589	PfSkin - ActionItem	s33x8418h4odt20k-n62_k1jx	level	1级
590	PfSkin - ActionItem	s33x8418h4odt20k-n63_k1jx	type	动作
591	PfSkin - ActionItem	s33x8418jazc1lw-n63_k1jx	type	1级
592	PfSkin - ActionItem	s33x8418u6x3t1x9-n62_k1jx	level	1级
593	PfSkin - ActionItem	s33x8418u6x3t1x9-n63_k1jx	type	1级
594	PfSkin - ActorDetailUI	s33x8418jazc1kz-n41_d6rl	aName	艺人简介1
595	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n111_qz6z	title	亚伯拉罕
596	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n131_r5sp	skillExp	亚伯拉罕
597	PfSkin - ActorExperciseSelectPanel	s33x8418rn1rt1vu-n71_hxi2	title	请选择要训练的艺人
598	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n1_k1jx	name	技能名称
599	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n4_k1jx	desc	每得到10个即可
600	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n23_k1jx	sendBtn	UPGRADE
601	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n13_k1jx	unlock	未解锁
602	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n14_k1jx	condition	需要艺人等级 40
603	PfSkin - ArtistAssetPanel	s33x8418jazc1l1-n42_gjpx	tipMsg	
604	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n0_k1jx	n0	属性
605	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n19_k1jx	upgradeBtn	CULTIVATE
