int	string	string	string	string
359	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n9_kk9x	time	
360	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n3_or4b	okBtn	
361	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n4_or4b	titleName	
362	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n7_tnm8	nextTip	
363	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n3_or4b	okBtn	
364	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n4_or4b	titleName	
365	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n7_tnm8	nextTip	
366	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n63_l814	time	
367	Login - AccountComboBoxItem	7znsj5i6dl322b-n0_mw5e	title	
368	Login - accountInput	7znsj5i6cpc91k-n20_eikn-prompt	txt_account	
369	Login - Agreement	7znsj5i6cpc91p-n45_r8v7	text	
370	Login - btn_accoutsec	7znsj5i6eikno-n5_eikn	n5	
371	Login - btn_forgot	7znsj5i6eiknn-n5_eikn	Title	
372	Login - btn_guest	7znsj5i6eiknk-n5_dyfe	n5	
373	Login - btn_guestlogin	7znsj5i68zgr1i-n5_dyfe	n5	
374	Login - btn_linkaccount	7znsj5i68zgr1j-n5_dyfe	n5	
375	Login - btn_login	7znsj5i6eikni-n5_dyfe	n5	
376	Login - btn_next	7znsj5i6cpc91y-n1_cpc9	title	
377	Login - btn_onRegister	7znsj5i68zgr1e-n5_dyfe	n5	
378	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n10_kk9x	n10	
379	Login - btn_register	7znsj5i6eiknj-n5_dyfe	n5	
380	Login - btn_userAgreement	7znsj5i68zgr1f-n5_k88i	title	
381	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-0	sex	
382	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-1	sex	
383	Login - CreatRole	7znsj5i6cpc91r-n4_cpc9	title_sex	
384	Login - CreatRole	7znsj5i6cpc91r-n17_w5tk-tips	nameInput	
385	Login - CreatRole	7znsj5i6cpc91r-n8_cpc9	btn_next	
386	Login - CreatRole	7znsj5i6cpc91r-n18_w5tk	sexTip	
387	Login - InitialActor	7znsj5i6oh1c2z-n6_oh1c	btn_next	
388	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n11_kk9x	n11	
389	Login - InitialActor	7znsj5i6oh1c2z-n9_dk94	des	
390	Login - LoginGuest	7znsj5i6w5tk27-n58_w5tk	n58	
391	Login - nameInput	7znsj5i6w5tk26-n20_eikn-prompt	txt_account	
392	Login - passwordInput	7znsj5i6cpc91l-n21_eikn-prompt	txt_password	
393	Login - PopupMenu	7znsj5i6l8d850-n2-0	list	
394	Login - PopupMenu_item	7znsj5i6l8d851-n3	title	
395	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n92_cvs8	filmtype2	
396	Login - TestStatics	7znsj5i6j20d5e-n60_ht8h	test_Registation	
397	Login - TestStatics	7znsj5i6j20d5e-n61_ht8h	test_Login	
398	Login - TestStatics	7znsj5i6j20d5e-n62_ht8h	test_Level	
399	Login - TestStatics	7znsj5i6j20d5e-n63_ht8h	test_Guide	
400	Login - TestStatics	7znsj5i6j20d5e-n64_ht8h	test_Purchase	
401	Login - Version	7znsj5i6cpc91q-n43_8zgr	txt_resVer	
402	Login - Version	7znsj5i6cpc91q-n44_8zgr	txt_gamever	
403	MainUI - cooperationForMainUI	7ecreso0g8fc29-n2_g8fc	iconBtn1	
404	MainUI - cooperationForMainUI	7ecreso0g8fc29-n10_g8fc	iconBtn2	
405	MainUI - cooperationForMainUI	7ecreso0g8fc29-n11_g8fc	iconBtn3	
406	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n99_cvs8	filmType	
407	MainUI - cooperationForMainUI	7ecreso0g8fc29-n12_g8fc	iconBtn4	
408	MainUI - GuideFinishItem	7ecreso0gn0tx56-n4_gn0t	title	
409	MainUI - GuideMainDialog	7ecreso0gn0tx53-n7_hz3m	title	
410	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n18_t6vt	roleGetReward	
411	MainUI - iconBtn	7ecreso0g8fc2a-n7_g8fc	title	
412	MainUI - MenuBButton	7ecreso0rbh3x4a-n4_npx5	title	
413	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n18_kk9x	story	
414	MainUI - MenuBMainButton	7ecreso0ua2b2q-n4_npx5	title	
415	MainUI - MenuRButton	7ecreso0ua2b2w-n4_npx5	title	
416	MainUI - MenuSubButton	7ecreso0m6h3x4g-n4_npx5	title	
417	MainUI - SubmenuManager	7ecreso0x9zqx4s-n53_m6h3	btn_1	
418	MainUI - SubmenuManager	7ecreso0x9zqx4s-n54_m6h3	btn_2	
419	MainUI - SubmenuManager	7ecreso0x9zqx4s-n55_m6h3	btn_3	
420	MainUI - SubmenuManager	7ecreso0x9zqx4s-n56_m6h3	btn_4	
421	Common - TextInput	txcuvopdenjffm-n1	title	
422	MainUI - SubmenuManager	7ecreso0x9zqx4s-n57_m6h3	btn_5	
423	MainUI - SubmenuRun	7ecreso0x9zqx4t-n53_m6h3	btn_1	
424	MainUI - SubmenuRun	7ecreso0x9zqx4t-n54_m6h3	btn_2	
425	MainUI - SubmenuRun	7ecreso0x9zqx4t-n55_m6h3	btn_3	
426	Common - YellowBtn	txcuvopdnsfy25-n6_k1jx	title	
427	MainUI - SubmenuRun	7ecreso0x9zqx4t-n56_m6h3	btn_4	
428	MainUI - SubmenuRun	7ecreso0x9zqx4t-n57_m6h3	btn_5	
429	MainUI - SubmenuRun	7ecreso0x9zqx4t-n59_m6h3	btn_5	
430	GM - TreeItemOpenCheckbox	ujw583ypx6how-n9_x6ho	close	
431	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n53_m6h3	btn_1	
432	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n54_m6h3	btn_2	
433	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n55_m6h3	btn_3	
434	MainUI - TaskDialogMsgPanel	7ecreso0olpux5f-n16_olpu	title	
435	MainUI - TimeMenuButton	7ecreso0m6h3x4j-n11_m6h3	title	
436	MainUI - TimeMenuGoalButton	7ecreso0uayyx5p-n11_m6h3	title	
437	MainUI - TimeMenuGoalButton	7ecreso0uayyx5p-n15_uayy	goal	
438	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n20_kk9x	n20	
439	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n30_8zgr	vip	
440	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n27_8zgr	level	
441	MainUI - TopMoneyItem	7ecreso0rbh3x48-n53_8zgr	title	
442	MainUI - TopMoneyMainBar	7ecreso0f2qvx3s-n64_rbh3	gold	
443	MainUI - TopMoneyMainBar	7ecreso0f2qvx3s-n52_8zgr	diamond	
444	MainUI - TopServer	7ecreso0rbh3x47-n28_rbh3	serverName	
445	MainUI - TopServer	7ecreso0rbh3x47-n30_rbh3	serverRank	
446	MainUI - TopStreet	7ecreso0rbh3x46-n21_rbh3	streetId	
447	Common - ButtonPurpleBig	txcuvopdx9zq4m-n2_x9zq	text	
448	MainUI - TopStreet	7ecreso0rbh3x46-n22_rbh3	roleName	
449	MainUI - TopStreet	7ecreso0rbh3x46-n24_rbh3	streetRank	
450	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n8_h5zr	title	
451	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n9_h5zr	name	
452	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n11_h5zr	checklabel	
453	Manage - BusinessLoadingPanel	y3jchkngtpm80-n146_jzhf	title	
454	Manage - BusinessMsgPanel	y3jchkngtpm81-n161_tpm8	company	
455	Manage - BusinessMsgPanel	y3jchkngtpm81-n162_tpm8	content	
456	Manage - BusinessMsgPanel	y3jchkngtpm81-n164_tpm8	get	
457	Common - CommonItem_70	txcuvopdfx2gt23m-n9_tpm8	title	
458	Manage - BusinessUI	y3jchkngtpm82-n151_tpm8	name	
459	Manage - BusinessUI	y3jchkngtpm82-n152_tpm8	title	
460	Manage - BusinessUI	y3jchkngtpm82-n132_jzhf	remain	
461	Manage - BusinessUI	y3jchkngtpm82-n136_jzhf	tip	
462	Manage - BusinessUI	y3jchkngtpm82-n135_jzhf	auto	
463	MainUI - MainMenuBar	7ecreso0npx5x3n-n4_ua2b	btn_manager	
464	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n106_lq44	title	
465	MainUI - MainMenuBar	7ecreso0npx5x3n-n5_ua2b	btn_artist	
466	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n107_lq44	orderLabel	
467	MainUI - MainMenuBar	7ecreso0npx5x3n-n7_ua2b	btn_market	
468	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n122_tpm8	completeLabel	
469	Manage - ManagerOrderUI	y3jchkngtpm8u-n117_lq44	noneOrder	
470	MainUI - MainMenuBar	7ecreso0npx5x3n-n8_ua2b	btn_social	
471	Manage - ManagerOrderUI	y3jchkngtpm8u-n118_lq44	newOrderWay	
472	MainUI - MainMenuBar	7ecreso0npx5x3n-n9_ua2b	btn_depot	
473	Manage - ManagerOrderUI	y3jchkngtpm8u-n70_lq44	sortOrder	
474	Manage - ManagerOrderUI	y3jchkngtpm8u-n143_q3xd	cooperator	
475	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n23_kk9x	n23	
476	Manage - ManagerOrderUI	y3jchkngtpm8u-n144_q3xd	cooperatorName	
477	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n12_jzhf	tip	
478	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n32_w1sr	title	
479	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n39_msb4	remainTimesTitle	
480	MainUI - RightTopMenuBar	7ecreso0hltlx4b-n13_ua2b	setting	
481	Manage - MeetingGamePanel	y3jchkngtpm821-n40_w1sr	title	
482	Manage - MeetingGamePanel	y3jchkngtpm821-n25_jzhf	other	
483	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n32_kk9x	n32	
484	Manage - MeetingResultPanel	y3jchkngtpm823-n32_w1sr	title	
485	Manage - MeetingResultPanel	y3jchkngtpm823-n24_w1sr	paytitle	
486	Manage - MettingStartPanel	y3jchkngtpm826-n7_jzhf	next	
487	Manage - VisitUI	y3jchkngtpm83-n5_h5zr	nextFans	
488	Market - ActorPropert	p7g5z54adm31dv-n3_hz8v	title	
489	Market - BtnCity	p7g5z54adm31f1-n7_v8at	title	
490	Market - BtnCity	p7g5z54adm31f1-n24_cp1c	n24	
491	Market - BtnCityPoint	p7g5z54adm31b7-n8_v8at	n8	
492	Market - BtnCityPoint	p7g5z54adm31b7-n12_qz6z	title	
493	Market - btnRoadShow	p7g5z54adm319x-n45_hxi2	n45	
494	Market - btnRoadShow	p7g5z54adm319x-n57_hxi2	n57	
495	Market - btnRoadShow	p7g5z54adm319x-n69_j6cs	labCost	
496	Market - ButtonPublicityCost	p7g5z54ahjkwfp-n2_x9zq	title	
497	Market - CountryItem	p7g5z54adm31fc-n10_l30c	txtName	
498	Market - CountryItem	p7g5z54adm31fc-n19_dm31	txtProgress	
499	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n15_olpu	dialog	
500	Market - MarketCityInfoPanel	p7g5z54adm319m-n43_hz8v	cityName	
501	Market - MarketCityInfoPanel	p7g5z54adm319m-n117_cp1c	n117	
502	Market - MarketCityInfoPanel	p7g5z54adm319m-n97_dm31	n97	
503	Market - MarketCityInfoPanel	p7g5z54adm319m-n75_bjuq-0	listAssetSpeed	
504	Market - MarketCityInfoPanel	p7g5z54adm319m-n75_bjuq-1	listAssetSpeed	
505	Common - ButtonPurpleSmall	txcuvopdx9zq4l-n2_x9zq	text	
506	Market - MarketCityInfoPanel	p7g5z54adm319m-n108_g8nc	marquee	
507	Market - MarketCityInfoPanel	p7g5z54adm319m-n28_v8at	n28	
508	Market - MarketCityInfoPanel	p7g5z54adm319m-n98_dm31	n98	
509	Market - MarketCityInfoPanel	p7g5z54adm319m-n133_o7sj	n133	
510	Market - MarketCityInfoPanel	p7g5z54adm319m-n68_hz8v	btnGet	
511	Market - MarketCityInfoPanel	p7g5z54adm319m-n74_bjuq-0	listAsset	
512	Market - MarketCityInfoPanel	p7g5z54adm319m-n74_bjuq-1	listAsset	
513	Market - MarketCountryListPanel	p7g5z54adm319s-n13_l30c	btnShow	
514	Market - MarketMainPanel	p7g5z54adm319t-n52_l30c	txtCountry	
515	Market - MarketOccupyPanel	p7g5z54adm319u-n42_hxi2	cityName	
516	Market - MarketOccupyPanel	p7g5z54adm319u-n59_hxi2	btnZhanling	
517	MainUI - WarExpect	7ecreso0qz7hx4r-n8_zqet	tip1	
518	MainUI - WarExpect	7ecreso0qz7hx4r-n9_zqet	tip2	
519	Market - MarketOccupyPanel	p7g5z54adm319u-n71_qz6z	labAniCost	
520	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31-tips	n80	
521	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n11_b1h0	filmName	
522	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n16_mdgc	dayLeft	
523	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31	n80	
524	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n12_b1h0	total	
525	Market - MarketOccupyPanel	p7g5z54adm319u-n79_dm31	n79	
526	Market - MarketPublicityPanel	p7g5z54adm319z-n34_bjuq	name	
527	Market - MarketPublicityPanel	p7g5z54adm319z-n104_xl2j	n104	
528	Market - MarketPublicityPanel	p7g5z54adm319z-n39_bjuq	actorDemand	
529	Market - MarketPublicityPanel	p7g5z54adm319z-n105_xl2j	n105	
530	Market - MarketPublicityPanel	p7g5z54adm319z-n36_bjuq	demand	
531	Market - MarketPublicityPanel	p7g5z54adm319z-n103_xl2j	n103	
532	Market - MarketPublicityPanel	p7g5z54adm319z-n94_h3nq	btnPublicity	
533	Common - ButtonYellowBig	txcuvopdx9zq4r-n2_x9zq	text	
534	Market - MarketPublicityPanel	p7g5z54adm319z-n66_hxi2	auto	
535	Market - MarketPublicityPanel	p7g5z54adm319z-n67_hxi2	tip	
536	Market - MarketRoadShowPanel	p7g5z54adm31a6-n2_l0d4	btnSkip	
537	Market - MarketRoadShowPanel	p7g5z54adm31a6-n50_xl2j	n50	
538	Market - MarketSelectActorItem	p7g5z54adm31ed-n111_qz6z	title	
539	Market - MarketSelectActorItem	p7g5z54adm31ed-n109_xl2j	labDemand1	
540	Market - MarketSelectActorItem	p7g5z54adm31ed-n110_xl2j	labDemand2	
541	Market - MarketSelectActorItem	p7g5z54adm31ed-n146_e65f	n146	
542	Market - MarketSelectActorItem	p7g5z54adm31ed-n144_e65f	btnPromotion	
543	Market - MarketSelectActorPanel	p7g5z54adm31af-n84_dm31	title	
544	Market - MarketSelectActorPanel	p7g5z54adm31af-n88_e65f	txtTip	
545	Market - MarketSelectActorPanel	p7g5z54adm31af-n75_qz6z	txtTip2	
546	Mission - MissionItem	33rn3ccxj3a35-n14_j3a3	name	
547	Mission - MissionItem	33rn3ccxj3a35-n15_j3a3	stateText	
548	Mission - MissionItem	33rn3ccxj3a35-n32_gnyv	state	
549	Mission - MissionItem	33rn3ccxj3a35-n24_x9zq	buttonGet	
550	Mission - MissionItem	33rn3ccxj3a35-n16_j3a3	buttonGo	
551	Common - ButtonYellowSmall	txcuvopdx9zq4j-n2_x9zq	text	
552	Mission - MissionMainPanel	33rn3ccxj3a30-n5_11ftt	title	
553	Mission - MissionMainPanel	33rn3ccxj3a30-n43_7wlg	tipMsg	
554	Notice - PublicNoticePanel	jh3pqd7de77b0-n5_l814	n5	
555	Notice - PublicNoticePanel	jh3pqd7de77b0-n21_e77b	n21	
556	OpenAnima - Anima1_2	oyge7e0tbochp-n11_lb82	dialog	
557	OpenAnima - Anima2_3	oyge7e0tboch20-n2_n1j3	label1	
558	OpenAnima - Anima2_3	oyge7e0tboch20-n3_n1j3	label2	
559	OpenAnima - Anima2_3	oyge7e0tboch20-n6_boch	label3	
560	OpenAnima - Anima3_1	oyge7e0ts7oa2s-n16_kyri	dialog2	
561	MainUI - WarTipTopUI	7ecreso0sucvx5j-n8_h5zr	title	
562	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n1_lb82	dialog1	
563	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n2_lb82	dialog2	
564	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n3_lb82	dialog3	
565	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n4_7cgi	dialog4	
566	OpenAnima - Anima4_1	oyge7e0tboch2c-n3_p1i8	dialog1	
567	OpenAnima - Anima4_1	oyge7e0tboch2c-n4_p1i8	dialog2	
568	OpenAnima - Anima4_1	oyge7e0tboch2c-n5_p1i8	dialog3	
569	OpenAnima - Anima4_1	oyge7e0tboch2c-n6_p1i8	dialog4	
570	Common - SystemAddFansMessage	txcuvopdfbam2m-n6_fbam	tip	
571	OpenAnima - CrossAnima1	oyge7e0tboch1c-n13_lb82	dialog	
572	OpenAnima - CrossAnima2	oyge7e0tboch2a-n19_p1i8	dialog	
573	OpenAnima - CrossAnima3	oyge7e0tboch2n-n2_lb82	dialog	
574	OpenAnima - TalkBox	oyge7e0tbochl-n5_l0d4	title	
575	OpenAnima - TalkBox2	oyge7e0tboch2q-n5_l0d4	title	
576	Oscar - AwardsInfoItem.ts	spuqgpclyyljt-n4_rjg3	title	
577	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n18_oja2	title	
578	Oscar - OscarRewardItem	spuqgpclyyljr-n11_rjg3	title	
579	Oscar - OscarRewardItem	spuqgpclyyljr-n19_rjg3	btnReward	
580	Oscar - OscarRewardPanel	spuqgpclyylj1-n5_rjg3	btnConfirm	
581	Oscar - OscarRewardPanel	spuqgpclyylj1-n6_rjg3	title	
582	Oscar - OscarShowFrontView	spuqgpclenjfz-n73_enjf	name	
583	Oscar - OscarShowFrontView	spuqgpclenjfz-n71_enjf	btnCongra	
584	Oscar - OscarShowFrontView	spuqgpclenjfz-n74_enjf	btnReward	
585	Oscar - OscarShowPanel	spuqgpclyylj2-n65_enjf	btnSend	
586	Oscar - OscarShowPanel	spuqgpclyylj2-n49_rjg3	btnClose	
587	Oscar - OscarShowPanel	spuqgpclyylj2-n70_980p	txtTime	
588	Oscar - OscarShowPanel	spuqgpclyylj2-n69_jlco	title	
589	PfSkin - ActionItem	s33x8418h4odt20k-n62_k1jx	level	
590	PfSkin - ActionItem	s33x8418h4odt20k-n63_k1jx	type	
591	PfSkin - ActionItem	s33x8418jazc1lw-n63_k1jx	type	
592	PfSkin - ActionItem	s33x8418u6x3t1x9-n62_k1jx	level	
593	PfSkin - ActionItem	s33x8418u6x3t1x9-n63_k1jx	type	
594	PfSkin - ActorDetailUI	s33x8418jazc1kz-n41_d6rl	aName	
595	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n111_qz6z	title	
596	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n131_r5sp	skillExp	
597	PfSkin - ActorExperciseSelectPanel	s33x8418rn1rt1vu-n71_hxi2	title	
598	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n1_k1jx	name	
599	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n4_k1jx	desc	
600	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n23_k1jx	sendBtn	
601	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n13_k1jx	unlock	
602	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n14_k1jx	condition	
603	PfSkin - ArtistAssetPanel	s33x8418jazc1l1-n42_gjpx	tipMsg	
604	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n0_k1jx	n0	
605	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n19_k1jx	upgradeBtn	
606	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n35_k1jx	attTitle1	
607	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n43_k1jx	attTitle2	
608	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n12_k1jx	attTitle3	
609	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n39_k1jx	attTitle4	
610	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n20_k1jx	n20	
611	PfSkin - ArtistBtn	s33x8418yru4t219-n2_yru4	title	
612	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n15_k1jx	name	
613	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n40_k1jx	renqizhi	
614	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n49_k1jx	gold	
615	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n38_k1jx	needGold	
616	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n43_k1jx	srcName	
617	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n25_w3bv	otherID	
618	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n67_gjpx	tsrcName	
619	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n14_k1jx	level	
620	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n33_k1jx	upgradeBtn	
621	PfSkin - ArtistExpertItem1	s33x8418jazc1l4-n103_k1jx	title	
622	PfSkin - ArtistExpertItem2	s33x8418jazc1l5-n125_qw0i	title	
623	PfSkin - ArtistFindPanel	s33x8418tqflt269-n26_d6rl	gold	
624	PfSkin - ArtistFindPanel	s33x8418tqflt269-n29_d6rl	time	
625	PfSkin - ArtistFindPanel	s33x8418tqflt269-n32_9ut9	leaveTip	
626	PfSkin - ArtistFindPanel	s33x8418tqflt269-n59_tqfl	dialog1	
627	PfSkin - ArtistFindPanel	s33x8418tqflt269-n60_tqfl	dialog2	
628	PfSkin - ArtistFindPanel	s33x8418tqflt269-n61_tqfl	dialog3	
629	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n50_d6rl	name	
630	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n30_w3bv	time	
631	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n51_d6rl	level	
632	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n49_d6rl	canLabel	
633	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n52_lk15	noTip	
634	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n54_h4od	n54	
635	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n40_d6rl	artName	
636	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n41_d6rl	descLabel	
637	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n63_eb3n	name	
638	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n70_g33i	tipMsg	
639	PfSkin - ArtistItemView	s33x8418jazc1m0-n29_mgsc	label	
640	PfSkin - ArtistItemView	s33x8418jazc1m0-n5_mgsc	level	
641	PfSkin - ArtistListPanel	s33x8418tqflt26a-n41_gxxx	name1	
642	PfSkin - ArtistListPanel	s33x8418tqflt26a-n42_gxxx	name2	
643	PfSkin - ArtistListPanel	s33x8418tqflt26a-n49_wgdo	canScountTitle	
644	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n28_d6rl	goBtn	
645	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n40_wgdo	tAlready	
646	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n43_wgdo	dianzan	
647	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n47_wgdo	zuanshi	
648	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n54_xeua	xingtan	
649	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n33_d6rl	leaveLabel	
650	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n24_d6rl	resetBtn	
651	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n37_htqt	confirmBtn	
652	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n97_10923	name	
653	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n49_htqt	desc1	
654	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n33_d6rl	desc2	
655	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n57_eb3n	name	
656	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n56_eb3n	signActor	
657	Cooperation - SecretaryCommon	k9ycebr5hh76d-n3_hh76	n3	
658	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n60_eb3n	share	
659	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n1_k1jx	skillName	
660	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n4_k1jx	desc	
661	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n6_k1jx	upgradeBtn	
662	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n10_k1jx	lv	
663	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n13_k1jx	lock	
664	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n14_k1jx	condition	
665	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n37_k1jx	skillexp	
666	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n35_k1jx	energy2	
667	PfSkin - ArtistTabBtn	s33x8418jazc1m3-n6_k1jx	title	
668	PfSkin - ArtistTag	s33x8418jazc1m4-n46_k1jx	title	
669	PfSkin - ArtistTagTip	s33x8418gb1ht26y-n60_lb81	title	
670	PfSkin - ArtistTrainAttrUpItem	s33x8418jazc1m5-n36_htqt	title	
671	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n4_hh76	title	
672	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n14_k1jx	name	
673	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n16_k1jx	level	
674	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n31_k1jx	n31	
675	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n34_k1jx	n34	
676	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n75_lb81	okBtn	
677	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n54_lb81	checktip1	
678	Manage - DeleteBtn	y3jchkngtpm8p-n14_tpm8	title	
679	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n55_lb81	checktip2	
680	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n70_lb81	d1	
681	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n64_lb81	d2	
682	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n73_lb81	d3	
683	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n67_lb81	d4	
684	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n90_xqnf	title	
685	PfSkin - ArtistTrainUI	s33x8418jazc1le-n38_9ut9	companyTrainTimes	
686	PfSkin - ArtistTrainUI	s33x8418jazc1le-n25_d6rl	costTrain	
687	PfSkin - ArtistTrainUI	s33x8418jazc1le-n28_d6rl	trainToGetMax	
688	PfSkin - ArtistTrainUI	s33x8418jazc1le-n30_d6rl	desc	
689	PfSkin - ArtistTrainUI	s33x8418jazc1le-n32_d6rl	artistTrainTimes	
690	PfSkin - ArtistTrainUI	s33x8418jazc1le-n37_d6rl	cardNum	
691	PfSkin - ArtistUI	s33x8418jazc1lf-n40_h4od	title	
692	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n25_rn1r	desc	
693	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n31_rn1r	t1	
694	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n5_hh76	des	
695	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n35_rn1r	tkey	
696	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n56_p4vt	noneActorDesc	
697	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n36_rn1r	title	
698	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n42_rn1r	effectText	
