int	string	string	string	string
318	GM - GMTickPage	ujw583yp7h8s12-n21_7h8s	sortCostTimeToalButton	Total Time Cost
319	GM - GMTickPage	ujw583yp7h8s12-n23_7h8s	sorteEvaluateButton	Average Time Cost
320	GM - GMTickPage	ujw583yp7h8s12-n24_7h8s	sorteCallNumButton	Call Times
321	GM - GMTickPage	ujw583yp7h8s12-n25_7h8s	sorteCostTimeButton	Single Time Cost
322	GM - GMTimeLoopItem	ujw583yp7h8s11-n3_x6ho	title	Item
323	GM - GMTimeLoopPage	ujw583yp7h8s10-n13_ket7-0	list	addItem 1 100
324	GM - GMTimeLoopPage	ujw583yp7h8s10-n13_ket7-1	list	addItem 1 100
325	GM - GMTimeLoopPage	ujw583yp7h8s10-n13_ket7-2	list	addItem 1 100
326	GM - GMTimeLoopPage	ujw583yp7h8s10-n16_ket7	refreshButton	Refresh
327	GM - GMTimeLoopPage	ujw583yp7h8s10-n19_7h8s	clearButton	Clear
328	Common - ButtonBlueBig	txcuvopdx9zq4n-n2_x9zq	text	TEXT
329	GM - GMTimeLoopPage	ujw583yp7h8s10-n21_7h8s	sortCostTimeToalButton	Total Time Cost
330	GM - GMTimeLoopPage	ujw583yp7h8s10-n23_7h8s	sorteEvaluateButton	Average Time Cost
331	GM - GMTimeLoopPage	ujw583yp7h8s10-n24_7h8s	sorteCallNumButton	Call Times
332	GM - GMTimeLoopPage	ujw583yp7h8s10-n25_7h8s	sorteCostTimeButton	Single Time Cost
333	GM - NumberInput	ujw583ypfv0tf-n7_c3i0	downButton	◁
334	GM - NumberInput	ujw583ypfv0tf-n8_c3i0	upButton	▷
335	Fx - SkillEffectUI7777	9l36y1kiraagls-n15_dphp	desc	Self-financed
336	Fx - SkillEffectUI7777	9l36y1kiraagls-n16_dphp	title	Money Attractor
337	GM - NumberInput	ujw583ypfv0tf-n10_c3i0-prompt	title	Enter name or ID, separated by commas
338	GM - TextArea	ujw583ypket7m-n7_nb4e-prompt	title	Enter command, you can enter multiple commands, one for each line
339	GM - TextInput	ujw583ypfv0tb-n7_nb4e-prompt	title	Enter name or ID, separated by a comma or space. Id: will search for ID, type: will search for type
340	GM - TextInputCenter	ujw583ypfv0tg-n7_nb4e-prompt	title	Enter name or ID, separated by commas
341	GM - TreeItem	ujw583ypx6hot-n3_x6ho	title	Item
342	GM - TreeItemOpenCheckbox	ujw583ypx6how-n10_x6ho	open	▼
343	GoldExchange - GoldExchangePanel	4kwtb00phqf41-n11_hqf4	remain	Remaining times: 0
344	Guide - GuideDialogMsgPanel	toebkrsr9wvb1o-n9_hz3m	title	Title
345	Guide - GuideLeftDialog	toebkrsrgn0t1b-n2_gn0t	name	Timmy Dempsey
346	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n75_fcz7	name	Actor Intro
347	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n83_fcz7	n83	Tap anywhere to continue
348	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n8_kk9x	name	Tycoon and Mermaid 3
349	Guide - GuideRightDialog	toebkrsrgn0t1c-n2_gn0t	name	Timmy Dempsey
350	Guide - GuideTalkItem	toebkrsr9q7z1j-n19_r1go	testlabel	Label
351	Guide - GuideTaskItem	toebkrsrhz3m16-n17_hz3m	title	Unlock 40 scripts(20/40)
352	Guide - GuideTaskRecordUI	toebkrsrhz3m15-n5_hz3m	title	Log
353	Guide - GuideTaskUI	toebkrsrhz3mz-n5_hz3m	title	Filming
354	Guide - GuideTaskUI	toebkrsrhz3mz-n14_hz3m	desc	You finished filming your very first movie! It's worth celebrating!
355	Guide - RecordBtn	toebkrsr7vaw1k-n1_z7vk	title	Log
356	Guide - Text	toebkrsrfcz71r-n0_k1jx	title	Dragon Born
357	Guide - WarNewspaperHeadlines	toebkrsr7vaw1l-n2_pvrg	title	Title
358	Guide - WarNewspaperHeadlines	toebkrsr7vaw1l-n14_vysd	title2	Title
359	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n9_kk9x	time	143min
360	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n3_or4b	okBtn	Claim
361	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n4_or4b	titleName	Title
362	LevelPackage - CupGiftMain	7w6h9vntmpdx1-n7_tnm8	nextTip	Tip
363	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n3_or4b	okBtn	Claim
364	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n4_or4b	titleName	Title
365	LevelPackage - LevelPackageMain	7w6h9vntor4b0-n7_tnm8	nextTip	Tip
366	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n63_l814	time	129min
367	Login - AccountComboBoxItem	7znsj5i6dl322b-n0_mw5e	title	Title
368	Login - accountInput	7znsj5i6cpc91k-n20_eikn-prompt	txt_account	User Name
369	Login - Agreement	7znsj5i6cpc91p-n45_r8v7	text	Agreement
370	Login - btn_accoutsec	7znsj5i6eikno-n5_eikn	n5	Account Security
371	Login - btn_forgot	7znsj5i6eiknn-n5_eikn	Title	Forgot Password
372	Login - btn_guest	7znsj5i6eiknk-n5_dyfe	n5	GUEST
373	Login - btn_guestlogin	7znsj5i68zgr1i-n5_dyfe	n5	LOGIN
374	Login - btn_linkaccount	7znsj5i68zgr1j-n5_dyfe	n5	LINK
375	Login - btn_login	7znsj5i6eikni-n5_dyfe	n5	LOGIN
376	Login - btn_next	7znsj5i6cpc91y-n1_cpc9	title	Title
377	Login - btn_onRegister	7znsj5i68zgr1e-n5_dyfe	n5	REGISTER
378	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n10_kk9x	n10	Media Evalution
379	Login - btn_register	7znsj5i6eiknj-n5_dyfe	n5	REGISTER
380	Login - btn_userAgreement	7znsj5i68zgr1f-n5_k88i	title	Register means you agree with [color=#A64F1B]User Agreement[/color]
381	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-0	sex	Male
382	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-1	sex	Female
383	Login - CreatRole	7znsj5i6cpc91r-n4_cpc9	title_sex	Select Actor
384	Login - CreatRole	7znsj5i6cpc91r-n17_w5tk-tips	nameInput	Enter Name
385	Login - CreatRole	7znsj5i6cpc91r-n8_cpc9	btn_next	NEXT
386	Login - CreatRole	7znsj5i6cpc91r-n18_w5tk	sexTip	Select Gender
387	Login - InitialActor	7znsj5i6oh1c2z-n6_oh1c	btn_next	NEXT
388	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n11_kk9x	n11	Audience Evalution
389	Login - InitialActor	7znsj5i6oh1c2z-n9_dk94	des	Please Select Your First Actor
390	Login - LoginGuest	7znsj5i6w5tk27-n58_w5tk	n58	Dear player, guest mode will not guarantee data security! Deleting the game or change device may cause data lost!|n|For the safety of your valuable account,we suggest you &nbsp; [color=#FF0000]LINK ACCOUNT[/color] &nbsp; to play the game.
391	Login - nameInput	7znsj5i6w5tk26-n20_eikn-prompt	txt_account	Account
392	Login - passwordInput	7znsj5i6cpc91l-n21_eikn-prompt	txt_password	Password
393	Login - PopupMenu	7znsj5i6l8d850-n2-0	list	Currency
394	Login - PopupMenu_item	7znsj5i6l8d851-n3	title	Title
395	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n92_cvs8	filmtype2	Fantasy/Motion
396	Login - TestStatics	7znsj5i6j20d5e-n60_ht8h	test_Registation	Register
397	Login - TestStatics	7znsj5i6j20d5e-n61_ht8h	test_Login	Login
398	Login - TestStatics	7znsj5i6j20d5e-n62_ht8h	test_Level	Upgrade
399	Login - TestStatics	7znsj5i6j20d5e-n63_ht8h	test_Guide	Complete Guide
400	Login - TestStatics	7znsj5i6j20d5e-n64_ht8h	test_Purchase	Top-up
401	Login - Version	7znsj5i6cpc91q-n43_8zgr	txt_resVer	ResVersion:11293239.12312.123
402	Login - Version	7znsj5i6cpc91q-n44_8zgr	txt_gamever	GameVersion:1.0.18
403	MainUI - cooperationForMainUI	7ecreso0g8fc29-n2_g8fc	iconBtn1	Mission
404	MainUI - cooperationForMainUI	7ecreso0g8fc29-n10_g8fc	iconBtn2	Order
405	MainUI - cooperationForMainUI	7ecreso0g8fc29-n11_g8fc	iconBtn3	MovieDollars
406	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n99_cvs8	filmType	Crazy
407	MainUI - cooperationForMainUI	7ecreso0g8fc29-n12_g8fc	iconBtn4	Coins
408	MainUI - GuideFinishItem	7ecreso0gn0tx56-n4_gn0t	title	Title
409	MainUI - GuideMainDialog	7ecreso0gn0tx53-n7_hz3m	title	Title
410	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n18_t6vt	roleGetReward	Reward
411	MainUI - iconBtn	7ecreso0g8fc2a-n7_g8fc	title	Awards
412	MainUI - MenuBButton	7ecreso0rbh3x4a-n4_npx5	title	Operate
413	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n18_kk9x	story	Cast:
414	MainUI - MenuBMainButton	7ecreso0ua2b2q-n4_npx5	title	Film
415	MainUI - MenuRButton	7ecreso0ua2b2w-n4_npx5	title	Settings
416	MainUI - MenuSubButton	7ecreso0m6h3x4g-n4_npx5	title	Settings
417	MainUI - SubmenuManager	7ecreso0x9zqx4s-n53_m6h3	btn_1	THEATER
418	MainUI - SubmenuManager	7ecreso0x9zqx4s-n54_m6h3	btn_2	SCRIPT
419	MainUI - SubmenuManager	7ecreso0x9zqx4s-n55_m6h3	btn_3	SCRIPTWRITER
420	MainUI - SubmenuManager	7ecreso0x9zqx4s-n56_m6h3	btn_4	Actorbase
421	Common - TextInput	txcuvopdenjffm-n1	title	Enter content here
422	MainUI - SubmenuManager	7ecreso0x9zqx4s-n57_m6h3	btn_5	TREASURE
423	MainUI - SubmenuRun	7ecreso0x9zqx4t-n53_m6h3	btn_1	ORDER
424	MainUI - SubmenuRun	7ecreso0x9zqx4t-n54_m6h3	btn_2	PRODUCE
425	MainUI - SubmenuRun	7ecreso0x9zqx4t-n55_m6h3	btn_3	BUSINESS
426	Common - YellowBtn	txcuvopdnsfy25-n6_k1jx	title	Upgrade
427	MainUI - SubmenuRun	7ecreso0x9zqx4t-n56_m6h3	btn_4	FANS VISIT
428	MainUI - SubmenuRun	7ecreso0x9zqx4t-n57_m6h3	btn_5	MEETING
429	MainUI - SubmenuRun	7ecreso0x9zqx4t-n59_m6h3	btn_5	STOCK
430	GM - TreeItemOpenCheckbox	ujw583ypx6how-n9_x6ho	close	▶
431	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n53_m6h3	btn_1	GROUP
432	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n54_m6h3	btn_2	LEADER
433	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n55_m6h3	btn_3	COOPERATE
434	MainUI - TaskDialogMsgPanel	7ecreso0olpux5f-n16_olpu	title	Title
435	MainUI - TimeMenuButton	7ecreso0m6h3x4j-n11_m6h3	title	Awards
436	MainUI - TimeMenuGoalButton	7ecreso0uayyx5p-n11_m6h3	title	Award
437	MainUI - TimeMenuGoalButton	7ecreso0uayyx5p-n15_uayy	goal	Awards
438	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n20_kk9x	n20	Cast:
439	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n30_8zgr	vip	VIP 1
440	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n27_8zgr	level	Lv.999
441	MainUI - TopMoneyItem	7ecreso0rbh3x48-n53_8zgr	title	99,999K
442	MainUI - TopMoneyMainBar	7ecreso0f2qvx3s-n64_rbh3	gold	99,999K
443	MainUI - TopMoneyMainBar	7ecreso0f2qvx3s-n52_8zgr	diamond	99,999K
444	MainUI - TopServer	7ecreso0rbh3x47-n28_rbh3	serverName	David
445	MainUI - TopServer	7ecreso0rbh3x47-n30_rbh3	serverRank	No.105
446	MainUI - TopStreet	7ecreso0rbh3x46-n21_rbh3	streetId	Rank.44
447	Common - ButtonPurpleBig	txcuvopdx9zq4m-n2_x9zq	text	TEXT
448	MainUI - TopStreet	7ecreso0rbh3x46-n22_rbh3	roleName	Season
449	MainUI - TopStreet	7ecreso0rbh3x46-n24_rbh3	streetRank	No.105
450	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n8_h5zr	title	Fan expects to see
451	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n9_h5zr	name	Fan expects to see
452	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n11_h5zr	checklabel	Auto-receive
453	Manage - BusinessLoadingPanel	y3jchkngtpm80-n146_jzhf	title	Loading…
454	Manage - BusinessMsgPanel	y3jchkngtpm81-n161_tpm8	company	Company
455	Manage - BusinessMsgPanel	y3jchkngtpm81-n162_tpm8	content	Content
456	Manage - BusinessMsgPanel	y3jchkngtpm81-n164_tpm8	get	Rewards:
457	Common - CommonItem_70	txcuvopdfx2gt23m-n9_tpm8	title	
458	Manage - BusinessUI	y3jchkngtpm82-n151_tpm8	name	Abdom
459	Manage - BusinessUI	y3jchkngtpm82-n152_tpm8	title	Abdom
460	Manage - BusinessUI	y3jchkngtpm82-n132_jzhf	remain	Remaining
461	Manage - BusinessUI	y3jchkngtpm82-n136_jzhf	tip	Requires [Block Rank 5]
462	Manage - BusinessUI	y3jchkngtpm82-n135_jzhf	auto	Auto-approve
463	MainUI - MainMenuBar	7ecreso0npx5x3n-n4_ua2b	btn_manager	Manage
464	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n106_lq44	title	Fulfilling fans' wish will make them supporting us more!
465	MainUI - MainMenuBar	7ecreso0npx5x3n-n5_ua2b	btn_artist	Actor
466	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n107_lq44	orderLabel	Requirements:
467	MainUI - MainMenuBar	7ecreso0npx5x3n-n7_ua2b	btn_market	Market
468	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n122_tpm8	completeLabel	Rewards:
469	Manage - ManagerOrderUI	y3jchkngtpm8u-n117_lq44	noneOrder	No more order for now
470	MainUI - MainMenuBar	7ecreso0npx5x3n-n8_ua2b	btn_social	Social
471	Manage - ManagerOrderUI	y3jchkngtpm8u-n118_lq44	newOrderWay	You can gain new orders by filming movies and advertising
472	MainUI - MainMenuBar	7ecreso0npx5x3n-n9_ua2b	btn_depot	Depot
473	Manage - ManagerOrderUI	y3jchkngtpm8u-n70_lq44	sortOrder	Orders in Line
474	Manage - ManagerOrderUI	y3jchkngtpm8u-n143_q3xd	cooperator	Cooperator
475	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n23_kk9x	n23	Award won:
476	Manage - ManagerOrderUI	y3jchkngtpm8u-n144_q3xd	cooperatorName	Cooperator
477	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n12_jzhf	tip	Raise Price
478	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n32_w1sr	title	In Meeting
479	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n39_msb4	remainTimesTitle	Remaining:
480	MainUI - RightTopMenuBar	7ecreso0hltlx4b-n13_ua2b	setting	Play
481	Manage - MeetingGamePanel	y3jchkngtpm821-n40_w1sr	title	In Meeting
482	Manage - MeetingGamePanel	y3jchkngtpm821-n25_jzhf	other	Negotiator
483	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n32_kk9x	n32	Tap anywhere to continue
484	Manage - MeetingResultPanel	y3jchkngtpm823-n32_w1sr	title	In Meeting
485	Manage - MeetingResultPanel	y3jchkngtpm823-n24_w1sr	paytitle	OK
486	Manage - MettingStartPanel	y3jchkngtpm826-n7_jzhf	next	Fans Awaiting: 3/3
487	Manage - VisitUI	y3jchkngtpm83-n5_h5zr	nextFans	Fans Awaiting:
488	Market - ActorPropert	p7g5z54adm31dv-n3_hz8v	title	Title
489	Market - BtnCity	p7g5z54adm31f1-n7_v8at	title	32.Beijing
490	Market - BtnCity	p7g5z54adm31f1-n24_cp1c	n24	HQ
491	Market - BtnCityPoint	p7g5z54adm31b7-n8_v8at	n8	(success)
492	Market - BtnCityPoint	p7g5z54adm31b7-n12_qz6z	title	Title
493	Market - btnRoadShow	p7g5z54adm319x-n45_hxi2	n45	Roadshow
494	Market - btnRoadShow	p7g5z54adm319x-n57_hxi2	n57	(success)
495	Market - btnRoadShow	p7g5z54adm319x-n69_j6cs	labCost	1,000K
496	Market - ButtonPublicityCost	p7g5z54ahjkwfp-n2_x9zq	title	Advertising
497	Market - CountryItem	p7g5z54adm31fc-n10_l30c	txtName	1. China
498	Market - CountryItem	p7g5z54adm31fc-n19_dm31	txtProgress	Covered City: 30/40
499	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n15_olpu	dialog	
500	Market - MarketCityInfoPanel	p7g5z54adm319m-n43_hz8v	cityName	30. Kunming
501	Market - MarketCityInfoPanel	p7g5z54adm319m-n117_cp1c	n117	HQ
502	Market - MarketCityInfoPanel	p7g5z54adm319m-n97_dm31	n97	Market Earning:
503	Market - MarketCityInfoPanel	p7g5z54adm319m-n75_bjuq-0	listAssetSpeed	99,999K/hr
504	Market - MarketCityInfoPanel	p7g5z54adm319m-n75_bjuq-1	listAssetSpeed	99,999K/hr
505	Common - ButtonPurpleSmall	txcuvopdx9zq4l-n2_x9zq	text	TEXT
506	Market - MarketCityInfoPanel	p7g5z54adm319m-n108_g8nc	marquee	Although good movies sometimes don't sell, the higher the quality of the movie, the higher the box office burst when it suits the market
507	Market - MarketCityInfoPanel	p7g5z54adm319m-n28_v8at	n28	Brand Ambassador:
508	Market - MarketCityInfoPanel	p7g5z54adm319m-n98_dm31	n98	(Each ambassador has different requirements)
509	Market - MarketCityInfoPanel	p7g5z54adm319m-n133_o7sj	n133	Rewards:
510	Market - MarketCityInfoPanel	p7g5z54adm319m-n68_hz8v	btnGet	CLAIM
511	Market - MarketCityInfoPanel	p7g5z54adm319m-n74_bjuq-0	listAsset	99,999K/99,999K
512	Market - MarketCityInfoPanel	p7g5z54adm319m-n74_bjuq-1	listAsset	99,999K/99,999K
513	Market - MarketCountryListPanel	p7g5z54adm319s-n13_l30c	btnShow	VIEW
514	Market - MarketMainPanel	p7g5z54adm319t-n52_l30c	txtCountry	24. Australia 30/40
515	Market - MarketOccupyPanel	p7g5z54adm319u-n42_hxi2	cityName	24. Kunming Market Share
516	Market - MarketOccupyPanel	p7g5z54adm319u-n59_hxi2	btnZhanling	COVER
517	MainUI - WarExpect	7ecreso0qz7hx4r-n8_zqet	tip1	Anonymous
518	MainUI - WarExpect	7ecreso0qz7hx4r-n9_zqet	tip2	Movie Hype
519	Market - MarketOccupyPanel	p7g5z54adm319u-n71_qz6z	labAniCost	1,000K
520	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31-tips	n80	Content
521	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n11_b1h0	filmName	Film Name
522	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n16_mdgc	dayLeft	999 days left
523	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31	n80	
524	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n12_b1h0	total	5,354.5K
525	Market - MarketOccupyPanel	p7g5z54adm319u-n79_dm31	n79	Reward:
526	Market - MarketPublicityPanel	p7g5z54adm319z-n34_bjuq	name	31-2 Outdoor Concert
527	Market - MarketPublicityPanel	p7g5z54adm319z-n104_xl2j	n104	Requirements
528	Market - MarketPublicityPanel	p7g5z54adm319z-n39_bjuq	actorDemand	Perform
529	Market - MarketPublicityPanel	p7g5z54adm319z-n105_xl2j	n105	Local Market Requirement:
530	Market - MarketPublicityPanel	p7g5z54adm319z-n36_bjuq	demand	According to our survey
531	Market - MarketPublicityPanel	p7g5z54adm319z-n103_xl2j	n103	Progress
532	Market - MarketPublicityPanel	p7g5z54adm319z-n94_h3nq	btnPublicity	ADVERTISE
533	Common - ButtonYellowBig	txcuvopdx9zq4r-n2_x9zq	text	LOGIN
534	Market - MarketPublicityPanel	p7g5z54adm319z-n66_hxi2	auto	Auto-advertise
535	Market - MarketPublicityPanel	p7g5z54adm319z-n67_hxi2	tip	Unlock after hiring a secretary
536	Market - MarketRoadShowPanel	p7g5z54adm31a6-n2_l0d4	btnSkip	SKIP
537	Market - MarketRoadShowPanel	p7g5z54adm31a6-n50_xl2j	n50	Requirement:
538	Market - MarketSelectActorItem	p7g5z54adm31ed-n111_qz6z	title	Abraham
539	Market - MarketSelectActorItem	p7g5z54adm31ed-n109_xl2j	labDemand1	Scene
540	Market - MarketSelectActorItem	p7g5z54adm31ed-n110_xl2j	labDemand2	Scene
541	Market - MarketSelectActorItem	p7g5z54adm31ed-n146_e65f	n146	Assigned
542	Market - MarketSelectActorItem	p7g5z54adm31ed-n144_e65f	btnPromotion	UPGRADE
543	Market - MarketSelectActorPanel	p7g5z54adm31af-n84_dm31	title	Select Ambassador
544	Market - MarketSelectActorPanel	p7g5z54adm31af-n88_e65f	txtTip	Select an actor as brand ambassador
545	Market - MarketSelectActorPanel	p7g5z54adm31af-n75_qz6z	txtTip2	Image No.1 ambassador requirements:|n|Nationality:CN
546	Mission - MissionItem	33rn3ccxj3a35-n14_j3a3	name	Name
547	Mission - MissionItem	33rn3ccxj3a35-n15_j3a3	stateText	Completeness: {value=100}
548	Mission - MissionItem	33rn3ccxj3a35-n32_gnyv	state	{value=10000000}
549	Mission - MissionItem	33rn3ccxj3a35-n24_x9zq	buttonGet	CLAIM
550	Mission - MissionItem	33rn3ccxj3a35-n16_j3a3	buttonGo	GO
551	Common - ButtonYellowSmall	txcuvopdx9zq4j-n2_x9zq	text	LOGIN
552	Mission - MissionMainPanel	33rn3ccxj3a30-n5_11ftt	title	Tasks
553	Mission - MissionMainPanel	33rn3ccxj3a30-n43_7wlg	tipMsg	zzz
554	Notice - PublicNoticePanel	jh3pqd7de77b0-n5_l814	n5	Hide for today
555	Notice - PublicNoticePanel	jh3pqd7de77b0-n21_e77b	n21	Notice
556	OpenAnima - Anima1_2	oyge7e0tbochp-n11_lb82	dialog	Thanks
557	OpenAnima - Anima2_3	oyge7e0tboch20-n2_n1j3	label1	I have faith in your new vision,
558	OpenAnima - Anima2_3	oyge7e0tboch20-n3_n1j3	label2	I hope this helps!
559	OpenAnima - Anima2_3	oyge7e0tboch20-n6_boch	label3	-A friend
560	OpenAnima - Anima3_1	oyge7e0ts7oa2s-n16_kyri	dialog2	But I have decided to retire from acting and follow my other passions.
561	MainUI - WarTipTopUI	7ecreso0sucvx5j-n8_h5zr	title	Title
562	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n1_lb82	dialog1	What??
563	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n2_lb82	dialog2	Why??
564	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n3_lb82	dialog3	OMG!
565	OpenAnima - Anima3_2	oyge7e0ts7oa2t-n4_7cgi	dialog4	Really?
566	OpenAnima - Anima4_1	oyge7e0tboch2c-n3_p1i8	dialog1	Assistant: I didn't think you would make the annoucement AT the Oskars!
567	OpenAnima - Anima4_1	oyge7e0tboch2c-n4_p1i8	dialog2	I didn't either but it felt right. Everything is setup, right?
568	OpenAnima - Anima4_1	oyge7e0tboch2c-n5_p1i8	dialog3	Assistant: Yup! Just waiting on you.
569	OpenAnima - Anima4_1	oyge7e0tboch2c-n6_p1i8	dialog4	I'm ready. Let's start making some movies!
570	Common - SystemAddFansMessage	txcuvopdfbam2m-n6_fbam	tip	Needs 100k more fans to upgrade
571	OpenAnima - CrossAnima1	oyge7e0tboch1c-n13_lb82	dialog	A week ago…
572	OpenAnima - CrossAnima2	oyge7e0tboch2a-n19_p1i8	dialog	Present day…
573	OpenAnima - CrossAnima3	oyge7e0tboch2n-n2_lb82	dialog	The next day…
574	OpenAnima - TalkBox	oyge7e0tbochl-n5_l0d4	title	What??
575	OpenAnima - TalkBox2	oyge7e0tboch2q-n5_l0d4	title	Why??
576	Oscar - AwardsInfoItem.ts	spuqgpclyyljt-n4_rjg3	title	Martian Awards: Mrs.Wave
577	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n18_oja2	title	Today
578	Oscar - OscarRewardItem	spuqgpclyyljr-n11_rjg3	title	Romeo and Juliet [color=#e3b121](1208w)[/color]
579	Oscar - OscarRewardItem	spuqgpclyyljr-n19_rjg3	btnReward	CLAIM
580	Oscar - OscarRewardPanel	spuqgpclyylj1-n5_rjg3	btnConfirm	OK
581	Oscar - OscarRewardPanel	spuqgpclyylj1-n6_rjg3	title	Competition Rewards
582	Oscar - OscarShowFrontView	spuqgpclenjfz-n73_enjf	name	Name
583	Oscar - OscarShowFrontView	spuqgpclenjfz-n71_enjf	btnCongra	GONGRAT
584	Oscar - OscarShowFrontView	spuqgpclenjfz-n74_enjf	btnReward	CLAIM
585	Oscar - OscarShowPanel	spuqgpclyylj2-n65_enjf	btnSend	SEND
586	Oscar - OscarShowPanel	spuqgpclyylj2-n49_rjg3	btnClose	EXIT
587	Oscar - OscarShowPanel	spuqgpclyylj2-n70_980p	txtTime	Block Rank 2 on June 20
588	Oscar - OscarShowPanel	spuqgpclyylj2-n69_jlco	title	Oskar Award is Finished!
589	PfSkin - ActionItem	s33x8418h4odt20k-n62_k1jx	level	Lv.1
590	PfSkin - ActionItem	s33x8418h4odt20k-n63_k1jx	type	Action
591	PfSkin - ActionItem	s33x8418jazc1lw-n63_k1jx	type	Lv.1
592	PfSkin - ActionItem	s33x8418u6x3t1x9-n62_k1jx	level	Lv.1
593	PfSkin - ActionItem	s33x8418u6x3t1x9-n63_k1jx	type	Lv.1
594	PfSkin - ActorDetailUI	s33x8418jazc1kz-n41_d6rl	aName	Actor Intro 1
595	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n111_qz6z	title	Abraham
596	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n131_r5sp	skillExp	Abraham
597	PfSkin - ActorExperciseSelectPanel	s33x8418rn1rt1vu-n71_hxi2	title	Select Actor
598	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n1_k1jx	name	Skill Name
599	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n4_k1jx	desc	Once every 10 same items gained
600	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n23_k1jx	sendBtn	UPGRADE
601	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n13_k1jx	unlock	Locked
602	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n14_k1jx	condition	Requires Actor Lv.40
603	PfSkin - ArtistAssetPanel	s33x8418jazc1l1-n42_gjpx	tipMsg	
604	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n0_k1jx	n0	Attributes
605	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n19_k1jx	upgradeBtn	UPGRADE
606	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n35_k1jx	attTitle1	Scene
607	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n43_k1jx	attTitle2	Scene
608	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n12_k1jx	attTitle3	Scene
609	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n39_k1jx	attTitle4	Scene
610	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n20_k1jx	n20	Actor Intro
611	PfSkin - ArtistBtn	s33x8418yru4t219-n2_yru4	title	Trainer
612	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n15_k1jx	name	Actor
613	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n40_k1jx	renqizhi	Popularity
614	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n49_k1jx	gold	3,224.2M
615	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n38_k1jx	needGold	Coin required for upgrade: 1000
616	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n43_k1jx	srcName	Oringin Name: Name
617	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n25_w3bv	otherID	Input
